,PitchRight,RollRight,YawRight,WristPosZRight,ElbowPosYRight,ElbowPosZRight,GrabStrenthRight,GrabAngleRight,PinchStrengthRight,TimeLeft,PitchLeft,RollLeft,YawLeft,WristPosXLeft,WristPosYLeft,ElbowposXLeft,GrabStrenthLeft,GrabAngleLeft,PinchStrengthLeft,label,PositionXDiff,PositionYDiff,PositionZDiff,xyzTotal,velxyzTotal
1000,1.493082,-1.1911,-1.38232,54.51753,31.44366,82.90398,0.08207907,0.9422895,0.0,108.57840000000004,1.678726,1.467344,2.498834,-146.9025,138.438,-270.1347,0.0,0.0,0.0,Synchronized,-81.23746,43.2817,26.003529999999998,95.65047848600915,84.89368226105285
1001,1.487422,-1.187796,-1.368997,56.73435,28.91547,83.72225,0.3295207,1.28889,0.0,108.66060000000004,1.652707,1.499757,2.598007,-133.3172,143.6501,-252.8037,0.0,0.0,0.0,Synchronized,-53.93136,40.50139999999999,27.26806,72.74958480687845,52.61279182917119
1002,1.467624,-1.20816,-1.309664,59.50945,26.06559,84.82009,0.5958805,1.569571,0.0,108.7434,1.654696,1.458363,2.301584,-121.3869,147.7432,-255.699,0.0,0.0,0.0,Synchronized,-17.186940000000007,41.68300000000002,25.44587,51.77215173836705,109.69531068070128
1003,1.438363,-1.226473,-1.221797,61.95089,24.58933,81.69827,0.6590403,1.690684,0.0,108.8265,1.658471,1.442354,2.245091,-112.6637,146.5342,-242.9728,0.0,0.0,0.0,Synchronized,14.076819999999998,46.99919999999997,21.0839,53.40049158165492,251.6337963227077
1004,1.443231,-1.273691,-1.176878,62.01589,20.73694,78.3703,0.5297942,1.580546,0.0,108.90910000000002,1.684231,1.350919,2.090066,-121.9165,145.0998,-257.8427,0.0,0.0,0.0,Synchronized,28.154500000000013,52.28819999999999,14.855519999999999,61.21615966360842,162.2367924730363
1005,1.44262,-1.280362,-1.153486,61.18027,23.13756,74.67178,0.493439,1.549557,0.0,108.99200000000002,1.713061,1.418905,2.472296,-137.5106,143.1214,-267.5009,0.0,0.2685464,0.0,Synchronized,20.890900000000002,53.79660000000001,7.92624,58.25228883835897,206.44012900119952
1006,1.426071,-1.226822,-1.179971,58.69283,13.15709,74.98351,0.3777744,1.249622,0.0,109.0747,1.718555,1.513342,3.081628,-156.4236,139.8564,-277.8233,0.0,0.7751676,0.0,Synchronized,-1.3215000000000146,50.92620000000002,1.4463700000000017,50.96387146662724,392.92246806073507
1007,1.401574,-1.176575,-1.180036,55.43803,10.7535,75.17427,0.0,0.591971,0.0,109.1576,1.723679,1.600819,-2.644578,-174.0443,126.4346,-263.4138,0.195955,1.323764,0.03284761,Synchronized,-33.9931,54.248200000000026,-2.950189999999999,64.08667312231228,125.4976032475451
1008,1.383514,-1.112297,-1.203661,53.64959,13.46059,76.63542,0.0,0.4846595,0.0,109.24040000000002,1.706361,1.697907,-2.219591,-191.7825,122.5279,-270.0139,0.245817,1.788941,0.2460883,Synchronized,-77.1868,49.2937,-6.357610000000001,91.8046303780049,149.96461130070523
1009,1.398736,-1.037351,-1.283286,54.18805,11.74093,76.91015,0.0,0.1744751,0.0,109.32340000000003,1.734717,1.746822,-2.180151,-204.2689,122.6495,-281.7212,0.04494185,2.059304,0.2715932,Synchronized,-123.07020000000001,40.612600000000015,-6.244839999999996,129.74843133319803,275.9161295939536
1010,1.425386,-1.009073,-1.344306,55.29956,17.87319,81.5498,0.0,0.1114177,0.0,109.40610000000004,1.762269,1.769497,-2.197773,-203.7923,119.6179,-282.835,0.0,2.134367,0.2506325,Synchronized,-151.76082,37.50460000000001,-3.689230000000002,156.36992014522903,322.6739580119733
1011,1.442519,-1.001645,-1.376138,54.13804,21.38595,87.85313,0.0,0.1237651,0.0,109.4889,1.742867,1.791926,-2.115674,-197.5146,116.3382,-279.5425,0.0,2.107092,0.2678324,Synchronized,-172.88607000000002,34.309200000000004,-3.712540000000004,176.29661754536446,147.38733066293594
1012,1.479798,-1.041914,-1.41798,50.41184,7.6714,78.27285,0.0,0.2553875,0.0,109.57170000000002,1.708316,1.796337,-2.031164,-186.1633,110.7092,-257.051,0.08903813,1.942784,0.1757583,Synchronized,-174.61367,33.787499999999994,-5.035249999999998,177.9238113622834,71.00792890711924
1013,1.492335,-1.054181,-1.43517,46.36795,9.574507,78.76614,0.0,0.45126,0.0,109.65460000000002,1.727649,1.636804,-2.494807,-181.3787,108.0807,-258.1747,0.04961069,0.9234054,0.09956938,Synchronized,-165.32515,33.5839,-9.878979999999999,168.9907624918383,198.03653877360776
1014,1.470655,-1.055463,-1.398209,42.77882,14.01443,80.83694,0.0,0.7568343,0.0,109.73770000000002,1.734387,1.525069,3.098759,-168.7705,110.4349,-246.9715,0.0,0.3461309,0.0,Synchronized,-138.72771,30.21119999999999,-14.244769999999995,142.6920025777093,148.8493656747898
1015,1.448953,-1.097044,-1.342397,39.23298,16.20732,66.46513,0.08549072,1.17506,0.0,109.8202,1.723444,1.443062,2.581352,-155.1536,114.7841,-245.7182,0.0,0.1144842,0.0,Synchronized,-104.93438,26.6695,-16.92624,109.58550970256972,157.48786710084184
1016,1.390518,-1.079995,-1.257913,36.78741,30.89454,75.71481,0.4178721,1.822574,0.0,109.90310000000004,1.710495,1.375416,2.25547,-138.4447,117.6645,-252.6814,0.0,0.0,0.0,Synchronized,-61.85149,29.491199999999992,-19.580059999999996,71.26511378131448,130.22967268206634
1017,1.37669,-1.087392,-1.226487,33.20434,10.0252,70.0068,0.5193732,2.038864,0.0,109.98590000000002,1.702286,1.297673,2.04179,-131.8243,119.9703,-257.3629,0.0,0.0,0.0,Synchronized,-30.535849999999996,28.403800000000018,-22.22614,47.256907314826485,173.62607507537106
1018,1.359125,-0.9982863,-1.258786,30.7331,-9.52111,54.01585,0.3086635,1.985561,0.0,110.06870000000004,1.697443,1.290946,2.014268,-131.3346,117.9819,-262.3691,0.0,0.0,0.0,Synchronized,-5.578500000000005,33.30770000000001,-23.79163,41.310582174509484,177.39105323033255
1019,1.360135,-1.025095,-1.233006,30.47115,-21.67103,54.37156,0.07265572,1.925914,0.0,110.15160000000004,1.694426,1.36429,2.165384,-139.136,111.557,-255.9026,0.0,0.2115531,0.0,Synchronized,4.453699999999998,45.48689999999999,-27.25237,53.212641222898334,272.2257000338915
1020,1.358277,-1.011081,-1.236822,31.06785,-25.55503,54.20958,0.1613482,2.08864,0.0193483,110.23450000000004,1.72455,1.484394,2.794699,-152.1914,104.9642,-254.9748,0.0,1.132491,0.0,Synchronized,4.4424999999999955,57.833,-28.434939999999997,64.59827790315775,205.36770465891883
1021,1.353078,-1.037362,-1.205971,31.76871,-23.63666,63.27647,0.225219,2.103291,0.0,110.31750000000004,1.714729,1.591671,-2.78843,-168.1234,98.83594,-258.5767,0.2190986,1.847226,0.3873534,Synchronized,-2.6151999999999873,66.2758,-29.148259999999997,72.44958245364566,187.21238987305858
1022,1.357756,-1.029971,-1.212021,31.21601,-21.34071,70.62358,1.0,2.296786,0.07300108,110.4001,1.725125,1.728423,-2.220202,-186.8881,93.89747,-270.0494,0.1503835,1.936597,0.4778126,Synchronized,-16.886799999999994,75.9066,-34.01275,84.87545640738847,219.47215336218966
1023,1.34879,-1.043697,-1.180369,29.85444,-24.05119,59.12757,1.0,2.497083,0.1208404,110.4839,1.736441,1.82406,-2.062725,-198.1783,82.56335,-253.3275,0.3627879,2.11947,0.5255759,Synchronized,-26.24290000000002,91.2242,-40.91427999999999,103.36596525921092,178.90561353403476
1024,1.362465,-1.097935,-1.154362,29.29135,-31.55658,55.70327,0.8725181,2.167955,0.0,110.56570000000004,1.797877,1.77789,-2.276711,-208.422,83.57064,-264.7832,0.08464905,2.566839,0.7942122,Synchronized,-35.1662,89.4196,-47.108320000000006,107.01271092642406,90.84253313105101
1025,1.354576,-1.046875,-1.187907,32.75331,-26.63943,65.11806,0.07571024,1.753887,0.0,110.64860000000004,1.780547,1.70794,-2.44064,-205.7948,87.18929,-278.8806,0.0,2.353033,0.9386759,Synchronized,-40.126000000000005,79.50380000000001,-44.872350000000004,99.72200301318914,164.1160753783641
1026,1.363409,-1.033284,-1.21636,36.63222,-24.23671,68.42341,0.03396676,1.648413,0.0,110.7314,1.769357,1.629387,-2.726278,-193.4238,89.60068,-294.9967,0.0,2.407633,0.9376714,Synchronized,-35.27590000000001,74.143,-35.1935,89.33171895838566,190.23656544452885
1027,1.354722,-0.9779519,-1.245064,40.0223,-16.27108,72.0447,0.0,1.310804,0.0,110.81420000000004,1.71092,1.574267,-3.004785,-180.4413,88.51156,-303.8398,0.1677691,1.719176,0.4696947,Synchronized,-35.8672,69.77369999999999,-23.209899999999998,81.81396400089656,111.96017986532222
1028,1.369928,-0.9616273,-1.285414,40.01288,-8.120174,64.08273,0.0,0.4772153,0.0,110.89710000000002,1.710341,1.46172,2.532248,-169.3058,90.0723,-272.4242,0.0,1.029117,0.00106598,Synchronized,-39.2148,60.916,-17.1593,74.4513342494948,116.42315854785508
1029,1.399838,-0.9323242,-1.339654,39.18281,-2.710756,57.82892,0.0,0.4325938,0.0,110.97990000000004,1.70495,1.394174,2.270435,-153.3822,100.7449,-244.6066,0.0,0.6914934,0.0,Synchronized,-44.52516,43.1507,-12.660229999999999,63.28312734978021,102.65470890433814
1030,1.412906,-0.8603269,-1.385908,39.87152,3.698277,55.09152,0.0,0.1471957,0.0,111.0627,1.687515,1.361948,2.116521,-140.1979,104.0389,-236.3415,0.0,0.7201952,0.0,Synchronized,-47.76227,34.76349999999999,-7.673119999999997,59.57022862418189,118.58975274446988
1031,1.430768,-0.8884097,-1.399743,40.06516,24.53406,63.12563,0.0,0.0,0.0,111.1456,1.673424,1.331895,2.000941,-130.9101,109.4764,-222.3856,0.0,0.4388943,0.0,Synchronized,-55.13574,26.897199999999998,-5.48216,61.59109733925188,141.09686955627933
1032,1.413751,-0.8768002,-1.383982,42.80525,21.45387,77.44085,0.0,0.0,0.0,111.22840000000002,1.65943,1.325109,1.930132,-127.8418,112.6745,-221.6229,0.0,0.2129261,0.0,Synchronized,-62.128910000000005,23.419900000000013,-3.602649999999997,66.4941520798679,63.14018526514239
1033,1.40862,-0.8832485,-1.375841,43.26093,43.10894,87.06194,0.0,0.03024,0.0,111.31150000000002,1.627925,1.32823,1.809909,-123.3483,113.1197,-226.7868,0.0,0.07964537,0.0,Synchronized,-60.8237,22.425399999999996,-1.1540800000000004,64.83635513734868,53.93042428608482
1034,1.407699,-0.8943253,-1.3705,41.3231,42.49104,78.58168,0.0,0.08794133,0.0,111.39410000000004,1.583694,1.345591,1.627859,-122.9541,114.5513,-243.0657,0.0,0.0,0.0,Synchronized,-57.553659999999994,18.710800000000006,-3.8946499999999986,60.64392891838473,83.38927011885254
1035,1.402395,-0.8870766,-1.364404,39.6721,21.23107,66.42693,0.0,0.2014925,0.0,111.47700000000005,1.576973,1.312911,1.594328,-124.8576,112.5875,-245.8414,0.0,0.0,0.0,Synchronized,-47.472370000000005,23.44489999999999,-8.977960000000003,53.70189023850557,192.03805299436382
1036,1.391495,-0.8906322,-1.347687,38.8204,18.6113,54.20417,0.0,0.3326466,0.0,111.55990000000004,1.564705,1.294466,1.54941,-123.9755,109.1578,-250.6976,0.0,0.0,0.0,Synchronized,-28.672380000000004,27.550600000000003,-11.075830000000003,41.27729333923556,192.4424139040365
1037,1.36292,-0.9113601,-1.303406,38.34294,23.24394,57.22958,0.0,0.3403493,0.0,111.64260000000002,1.574371,1.290308,1.583236,-124.1726,107.6945,-250.6823,0.0,0.0,0.0,Synchronized,-13.30807,32.778999999999996,-13.746010000000005,37.95418763516089,213.92049339840176
1038,1.33451,-0.8549892,-1.294125,37.26667,-4.197043,58.0987,0.0,0.3686636,0.0,111.72540000000004,1.596311,1.322571,1.673592,-121.8284,106.3225,-237.2554,0.0,0.09015664,0.0,Synchronized,1.4602000000000004,35.121200000000016,-15.862380000000002,38.56482818248256,132.35393466633067
1039,1.299109,-0.8467385,-1.255301,37.29956,-26.44528,56.58864,0.0,0.5460864,0.0,111.8084,1.613168,1.413767,1.847894,-123.6776,106.8011,-232.8745,0.0,0.7024929,0.0,Synchronized,8.48769999999999,35.15860000000001,-19.119359999999997,40.9111003525889,83.2751301483104
1040,1.291041,-0.8484044,-1.241799,38.11853,-36.88345,69.88708,0.0,0.7563899,0.0,111.89110000000004,1.622546,1.503052,2.327374,-128.1749,106.1147,-240.6658,0.0,1.102197,0.0,Synchronized,13.091800000000006,38.622299999999996,-20.283140000000003,45.54649330947005,109.92837997650707
1041,1.307459,-0.842598,-1.262491,38.05275,-35.11787,69.63631,0.0,0.8445319,0.0,111.9739,1.631033,1.52291,2.644497,-136.1456,102.9581,-251.8628,0.0007398734,1.413845,0.0,Synchronized,14.608499999999992,43.709,-19.664,50.10546725907263,57.65344474209631
1042,1.336715,-0.9059874,-1.257477,37.61927,-29.20388,67.71349,0.0,1.241821,0.0,112.05670000000003,1.65204,1.56829,-2.913028,-146.3486,99.98552,-243.7011,0.05141985,1.72252,0.2878133,Synchronized,11.841200000000015,51.058099999999996,-19.09857,55.784397183216925,116.6907772832591
1043,1.365115,-0.9735417,-1.253619,35.8164,-25.80248,56.83403,0.0,1.672198,0.0,112.13960000000004,1.685173,1.603237,-2.674554,-155.5849,98.11113,-245.2439,0.1875717,1.899354,0.3701674,Synchronized,13.172899999999998,57.10160000000002,-18.581520000000005,61.476750910245755,180.17937166252747
1044,1.365757,-0.9532164,-1.262573,32.22407,-37.44683,54.44331,0.1111782,1.970177,0.0,112.22250000000004,1.714557,1.643685,-2.540051,-162.701,96.08628,-271.7359,0.3128845,2.022904,0.3910038,Synchronized,15.562799999999982,62.89179999999999,-20.917160000000003,68.08161891102178,44.107002693047505
1045,1.348457,-0.9724669,-1.221148,29.89145,-48.5076,57.05411,0.1132216,1.769423,0.0,112.3052,1.711245,1.657552,-2.465574,-166.1102,97.31663,-276.2037,0.3160182,2.164869,0.3593504,Synchronized,20.630900000000025,62.157100000000014,-23.99861,69.75007094729082,129.0191084123561
1046,1.346364,-0.9422747,-1.239265,27.46496,-39.68708,64.21142,0.09056839,1.804772,0.0,112.3881,1.701037,1.657418,-2.426359,-164.7892,97.60852,-273.6539,0.3191381,2.149906,0.3052297,Synchronized,24.623400000000004,63.30690000000001,-26.139000000000003,72.78270904665477,47.05632588745188
1047,1.32439,-0.959282,-1.197617,26.25637,-47.38898,59.10944,0.0,1.668477,0.0,112.47140000000002,1.698527,1.62372,-2.591463,-161.6293,97.40053,-268.3481,0.303621,1.922362,0.2754201,Synchronized,27.60839999999999,60.1549,-29.108829999999998,72.30601447002108,46.592324582148336
1048,1.311647,-0.9501009,-1.1861,26.40471,-46.94204,54.46149,0.0,1.646804,0.0,112.55370000000003,1.681053,1.600116,-2.688951,-159.3683,97.20284,-257.6071,0.1933878,1.694062,0.1002405,Synchronized,25.363699999999994,58.57660000000001,-30.93964,70.93515819803042,163.27352492533043
1049,1.330297,-0.9331195,-1.228083,28.50762,-37.52991,59.47836,0.005346608,1.633291,0.0,112.63690000000004,1.678839,1.576326,-2.903091,-155.9159,98.99638,-234.7484,0.1070612,1.286519,0.004152067,Synchronized,13.714400000000012,52.5309,-28.96686,61.53583671674255,100.83726467763458
1050,1.3358,-0.9029228,-1.258849,32.19649,-38.2747,65.88824,0.0,1.397142,0.0,112.72000000000004,1.680997,1.560448,-3.048436,-151.0272,100.8998,-229.621,0.0,1.08376,0.0,Synchronized,5.526399999999995,48.4024,-24.35708,54.466510525701935,153.9153887982075
1051,1.343494,-0.9119216,-1.269939,36.48249,-23.67921,71.88876,0.0,1.14286,0.0,112.8023,1.700954,1.509132,2.84341,-148.8821,105.3366,-232.5817,0.0,0.7153418,0.0,Synchronized,-6.4547000000000025,42.74079999999998,-19.99371,47.625492924421245,160.5036245709751
1052,1.321839,-0.8914143,-1.248018,39.84555,-19.00609,72.44542,0.0,1.357924,0.0,112.8854,1.70715,1.463294,2.565321,-142.603,105.683,-225.2188,0.0,0.464129,0.0,Synchronized,-16.524599999999992,39.73149999999998,-17.111870000000003,46.308428955287376,96.21223353225832
1053,1.36051,-0.9820598,-1.252733,40.89804,0.411864,63.849,0.0,0.6658932,0.0,112.96790000000004,1.716501,1.381148,2.272648,-138.6146,107.005,-228.944,0.0,0.1887974,0.0,Synchronized,-21.97587,37.59010000000001,-13.99577,45.73659429996729,111.43227928460466
1054,1.363197,-0.9624508,-1.268231,43.22907,1.057283,50.80138,0.0,0.4276583,0.0,113.0507,1.706265,1.33234,2.117592,-131.7533,108.5768,-234.1545,0.0,0.07211517,0.0,Synchronized,-27.39264,37.22479999999999,-8.87596,47.061928638031816,132.93487445292496
1055,1.348573,-0.9780408,-1.246038,46.11766,2.343225,68.13448,0.0,0.05885902,0.0,113.1336,1.671987,1.288013,1.920612,-128.2499,112.9139,-237.6345,0.0,0.0,0.0,Synchronized,-33.614450000000005,39.89099999999999,-4.208579999999998,52.33483806623366,118.24785462444085
1056,1.360471,-0.9777231,-1.268152,46.87505,29.45141,92.20683,0.0,0.0,0.0,113.21640000000002,1.653548,1.304734,1.87975,-120.6877,112.4506,-242.6295,0.0,0.0,0.0,Synchronized,-39.18843999999999,43.725899999999996,-1.1232100000000003,58.727759715041906,41.18837765224543
1057,1.354115,-1.000816,-1.247209,46.20558,32.53671,93.01115,0.0,0.02560454,0.0,113.29920000000004,1.636762,1.281465,1.795886,-120.3879,113.1666,-241.3745,0.0,0.0,0.0,Synchronized,-43.95626,45.449299999999994,-1.512190000000004,63.24617286661462,104.32089712634072
1058,1.33654,-1.007319,-1.220661,43.26842,26.30619,79.34025,0.0,0.0,0.0,113.38210000000004,1.60552,1.248823,1.676152,-121.3474,114.3352,-234.2157,0.0,0.0,0.0,Synchronized,-51.022470000000006,49.42580000000001,-4.198150000000005,71.16056923580223,67.53700256686332
1059,1.310806,-1.009744,-1.184259,40.57458,26.45946,75.87553,0.0,0.0,0.0,113.4653,1.566027,1.259674,1.556005,-118.8089,114.3639,-230.5202,0.0,0.0,0.0,Synchronized,-55.95885,55.20179999999999,-5.8254499999999965,78.81984194519168,93.72380596410444
1060,1.303548,-1.01738,-1.169216,37.60316,28.03513,73.0118,0.0,0.0,0.0,113.54770000000002,1.514081,1.272639,1.395604,-116.2289,111.1781,-233.8006,0.0,0.0,0.0,Synchronized,-58.13855,62.491299999999995,-7.036610000000003,85.64325689792862,73.99485582364322
1061,1.28542,-1.040198,-1.131796,36.76085,37.0486,77.98971,0.0,0.0,0.0,113.63060000000002,1.450365,1.27341,1.231083,-117.544,114.4539,-237.0529,0.0,0.0,0.0,Synchronized,-62.196549999999995,66.4434,-8.333930000000002,91.39250858088643,90.54831341075783
1062,1.253857,-1.101698,-1.039896,36.80202,41.28818,75.94312,0.0,0.0,0.0,113.71340000000004,1.401457,1.313885,1.083479,-116.9545,116.5036,-247.0429,0.0,0.0,0.0,Synchronized,-64.64946,72.87210000000002,-10.185240000000004,97.94710179764995,57.34498777258674
1063,1.199146,-1.157174,-0.9169217,37.8908,46.5418,85.83718,0.0,0.0,0.0,113.7964,1.367134,1.350769,0.9734129,-116.6285,121.1313,-252.9507,0.0,0.0,0.0,Synchronized,-64.73523,74.98289999999997,-12.312909999999999,99.82330914286,30.45924858111673
1064,1.097461,-1.197083,-0.7548928,40.29678,53.48939,89.0869,0.0,0.0,0.0,113.87910000000004,1.329611,1.424261,0.784457,-118.5971,132.2799,-260.3074,0.0,0.0,0.0,Synchronized,-68.4837,68.65270000000001,-14.889950000000002,98.10668169896738,144.21250400566728
1065,1.016024,-1.266182,-0.6309648,41.11311,68.09203,103.6331,0.0,0.0,0.0,113.96210000000002,1.271515,1.490033,0.6115518,-122.5869,144.2494,-269.3086,0.0,0.0,0.0,Synchronized,-75.54297,61.070700000000016,-16.94209,98.60732796541544,77.92210404243971
1066,0.9898397,-1.321918,-0.5665029,39.43512,70.20174,104.9653,0.0,0.0,0.0,114.04470000000003,1.18071,1.574878,0.4403993,-124.1618,152.2749,-272.7371,0.0,0.0,0.0,Synchronized,-81.59255999999999,57.08299999999997,-14.2458,100.59203524133308,84.59386212962512
1067,0.9823788,-1.354011,-0.5449195,37.41341,89.14482,116.0843,0.0,0.0,0.0,114.12760000000004,1.031721,1.719164,0.3526373,-130.1448,158.0526,-275.3931,0.0,0.0,0.0,Synchronized,-90.89496,59.212999999999994,-12.768508999999998,109.22961111568914,71.49850149808783
1068,0.9606742,-1.387595,-0.5160066,36.58515,100.0198,117.1849,0.0,0.0,0.0,114.21040000000004,0.9619555,1.818048,0.3058251,-131.7292,158.8897,-287.7462,0.0,0.0,0.0,Synchronized,-93.28903,66.00629999999998,-11.738003,114.88017876230393,109.61758373818728
1069,0.9206433,-1.487384,-0.4086703,35.29206,107.684,117.8202,0.0,0.0,0.0,114.2932,0.8894569,1.884666,0.3026275,-134.7831,161.4401,-302.1818,0.0,0.0,0.0,Synchronized,-90.66675,70.4248,-11.002497,115.33068520926037,28.754271716421545
1070,0.859764,-1.510248,-0.3389891,31.277,108.7919,119.6523,0.0,0.0,0.0,114.37620000000004,0.8587187,1.907907,0.2774118,-142.3101,173.2559,-314.0228,0.0,0.0,0.0,Synchronized,-93.58597,62.81230000000002,-15.48926,113.77010146553665,162.30170950006996
1071,0.7548248,-1.535769,-0.2562309,29.3314,93.5366,117.575,0.0,0.0,0.0,114.45890000000004,0.884887,1.911124,0.2163972,-144.7203,188.4088,-300.161,0.0,0.0,0.0,Synchronized,-92.22411,43.53489999999999,-18.833465,103.70763417997888,291.8768896891301
1072,0.6394561,-1.558993,-0.2438401,31.81881,92.61448,122.0448,0.0,0.0,0.0,114.54170000000003,0.9131435,1.84813,0.2317303,-145.7067,197.9719,-287.4581,0.0,0.0,0.0,Synchronized,-91.12965,32.222999999999956,-17.858865,98.29483148777825,170.24019912001745
1073,0.5778669,-1.593682,-0.1985664,34.02121,116.9154,142.5928,0.0,0.0,0.0,114.62460000000004,0.9479805,1.719667,0.2856503,-147.2322,203.669,-286.374,0.0,0.0,0.0,Synchronized,-90.63488,23.7346,-17.0735448,95.2340204013881,91.75940045530385
1074,0.513347,-1.614121,-0.2106159,38.5453,120.9248,149.5768,0.0,0.0,0.0,114.7074,1.039089,1.593118,0.3305603,-144.6397,199.1707,-284.3178,0.0,0.0,0.0,Synchronized,-88.93904,22.141999999999996,-13.6880305,92.67029286179326,64.02597723726068
1075,0.5194862,-1.620255,-0.2065974,40.57146,119.691,148.8793,0.0,0.0,0.0,114.7905,1.051679,1.573385,0.3405136,-146.1183,199.5498,-287.1013,0.0,0.0,0.0,Synchronized,-89.92202,19.941100000000006,-8.266432000000002,92.47675950259625,107.38211343291934
1076,0.5640738,-1.622059,-0.176526,43.37923,116.2096,154.2459,0.0,0.0,0.0,114.87310000000002,1.001718,1.566091,0.3519105,-144.5865,192.1281,-277.2587,0.0,0.0,0.0,Synchronized,-81.48132,31.441900000000004,0.8206960000000008,87.3411250584558,209.68585463608295
1077,0.6639376,-1.657053,-0.08880431,45.32053,84.82493,149.2685,0.0,0.0,0.0,114.95620000000002,0.879282,1.729836,0.290695,-140.2334,184.09,-286.8311,0.0,0.0,0.0,Synchronized,-71.02721,34.266400000000004,12.634956,79.86671924190975,136.93394536491672
1078,0.7137383,-1.688006,-0.07048341,51.11034,55.37252,143.7775,0.0,0.0,0.0,115.0387,0.8038893,1.874028,0.2715613,-138.2895,175.461,-315.5128,0.0,0.0,0.0,Synchronized,-63.33683,30.648499999999984,22.931323,74.00493335737306,257.4956881850696
1079,0.7130437,-1.679501,-0.04640517,56.86613,62.04422,156.9133,0.0,0.0,0.0,115.1216,0.7941325,1.821504,0.3156757,-135.4609,173.6651,-309.2467,0.0,0.0,0.0,Synchronized,-55.54765,26.747600000000034,28.765189999999997,68.03243110472094,89.68089408721849
1080,0.6847321,-1.666819,-0.02914092,65.14336,50.21355,168.2603,0.0,0.0,0.0,115.20480000000003,0.8167836,1.78845,0.3380881,-133.9494,166.3095,-306.0826,0.0,0.0,0.0,Synchronized,-50.31702,23.464999999999975,30.111559999999997,63.15943929702035,51.167342473876836
1081,0.6246911,-1.643468,-0.03439241,72.21622,46.9529,184.0255,0.0,0.02778842,0.0,115.28720000000004,0.8724117,1.679022,0.3875082,-132.9616,163.4329,-285.6064,0.0,0.0,0.0,Synchronized,-47.67101,16.3596,28.420647000000002,57.86099621056234,132.856501913329
1082,0.5519673,-1.654292,-0.07850004,79.595,42.24233,189.5268,0.0,0.06665695,0.0,115.37030000000004,0.9142124,1.689078,0.3503361,-130.9241,160.2244,-285.2796,0.0,0.0,0.0,Synchronized,-48.94842,7.2309999999999945,25.22025,55.53644021324107,115.31281988744574
1083,0.5895807,-1.559641,-0.159051,87.46976,34.64835,193.6643,0.0,0.01835312,0.0,115.4529,0.9751553,1.666664,0.4212146,-130.809,140.8287,-298.326,0.0,0.0,0.0,Synchronized,-46.85364,12.7012,18.86665,52.08199828071212,145.89377940996147
1084,0.7632576,-1.436994,-0.2431751,84.55202,6.202176,191.6401,0.0,0.0,0.0,115.53570000000002,0.97238,1.708317,0.4352386,-129.723,128.8859,-310.8257,0.0,0.0,0.0,Synchronized,-45.59810999999999,11.289299999999997,13.77983,48.95426074297312,127.63324128645719
1085,0.9454547,-1.352029,-0.3499932,78.33073,-26.24139,172.5823,0.0,0.0,0.0,115.61900000000004,0.9311523,1.77629,0.4219545,-129.0759,120.9055,-319.6567,0.0,0.0,0.0,Synchronized,-41.668949999999995,16.159099999999995,9.106070000000003,45.610727003166694,64.75228067264983
1086,1.006823,-1.310328,-0.4475393,75.49927,-33.03104,151.1199,0.0,0.0,0.0,115.70140000000004,0.8987252,1.807516,0.4048159,-128.2472,117.3082,-332.9589,0.0,0.01537681,0.0,Synchronized,-37.99172,16.129500000000007,3.7957800000000006,41.44803378468996,73.41469420435259
1087,0.9373229,-1.266753,-0.5065047,86.30601,-17.33797,164.7175,0.0,0.0,0.0,115.7846,0.9436098,1.709593,0.4810017,-131.6476,110.62,-335.016,0.0,0.01040948,0.0,Synchronized,-36.18334,16.4444,-0.5501000000000005,39.748647711910905,21.354358135059915
1088,0.8261916,-1.261527,-0.4838665,99.18037,11.29627,172.5741,0.0,0.0,0.0,115.86710000000004,1.048508,1.627608,0.5276781,-131.0312,101.22,-331.4921,0.0,0.0,0.0,Synchronized,-32.54697,21.855499999999978,-0.9934700000000021,39.21677089042135,122.72433599675622
1089,0.803436,-1.250005,-0.5228678,105.9863,21.5189,170.9439,0.0,0.0,0.0,115.9499,1.16834,1.562206,0.587777,-132.8146,92.11661,-328.5926,0.0,0.01237849,0.0,Synchronized,-36.169790000000006,25.85809999999998,-3.649720000000002,44.61183139406518,94.33463478054306
1090,0.8252653,-1.243563,-0.543722,101.2157,21.15155,168.9343,0.0,0.0,0.0,116.03270000000003,1.273884,1.451334,0.7672766,-136.0865,82.03404,-321.907,0.0,0.0,0.0,Synchronized,-38.38993000000001,36.401399999999995,-15.275660000000002,55.06536512001442,277.32356113511827
1091,0.8781474,-1.232779,-0.595781,88.85318,13.38166,159.6161,0.0,0.0,0.0,116.11580000000004,1.400282,1.351441,1.069408,-137.8231,73.54421,-297.3366,0.0,0.05312691,0.0,Synchronized,-39.76956,46.18210000000002,-33.26954,69.43534082018466,198.61993641728614
1092,1.014397,-1.198323,-0.6991803,74.70615,-5.427137,129.9424,0.0,0.0,0.0,116.19840000000003,1.413582,1.357426,1.094922,-138.988,68.95496,-306.3904,0.0,0.05594577,0.0,Synchronized,-41.35338,52.4032,-42.40992000000001,79.08728546404157,68.14479924259712
1093,1.140383,-1.162372,-0.8283029,66.66989,-33.11124,90.56165,0.0,0.0,0.0,116.28220000000005,1.325181,1.38479,0.9409721,-141.622,69.2688,-326.9842,0.0,0.04889192,0.0,Synchronized,-42.02757,55.44730000000001,-38.3295,79.43469196544355,88.68249717480239
